date, pm25, pm10, o3, no2, so2, co
2017/5/14, 24, 16, 38, 27, 3, 3
2017/5/15, 52, 24, 45, 29, 4, 3
2017/5/16, 66, 16, 33, 34, 4, 3
2017/5/17, 47, 17, 42, 43, 3, 3
2017/5/18, 50, 39, 71, 40, 6, 8
2017/5/19, 89, 39, 79, 40, 8, 5
2017/5/20, 96, 43, 88, 28, 9, 6
2017/5/21, 99, 30, 47, 33, 9, 6
2017/5/22, 76, 21, 41, 27, 5, 6
2017/5/23, 58, 18, 38, 25, 4, 4
2017/5/24, 53, 17, 35, 42, 3, 4
2017/5/25, 54, 20, 30, 30, 3, 3
2017/5/26, 59, 28, 51, 23, 5, 5
2017/5/27, 71, 18, 64, 22, 4, 3
2017/5/28, 57, 27, 48, 29, 7, 8
2017/5/29, 75, 31, 55, 35, 8, 5
2017/5/30, 80, 40, 46, 29, 6, 5
2017/5/31, 92, 23, 42, 35, 5, 5
2017/6/1, 56, 23, 56, 39, 3, 3
2017/6/2, 60, 12, 51, 28, 7, 3
2017/6/3, 44, 10, 51, 16, 3, 2
2017/6/4, 37, 11, 45, 23, 6, 1
2017/6/5, 43, 14, 40, 24, 9, 3
2017/6/6, 49, 17, 37, 24, 6, 8
2017/6/7, 56, 16, 37, 30, 4, 4
2017/6/8, 61, 16, 48, 26, 3, 3
2017/6/9, 53, 23, 68, 27, 5, 4
2017/6/10, 65, 18, 41, 19, 6, 2
2017/6/11, 57, 13, 45, 28, 4, 2
2017/6/12, 47, 14, 26, 39, 4, 3
2017/6/13, 51, 15, 44, 33, 4, 2
2017/6/14, 52, 19, 49, 33, 8, 4
2017/6/15, 58, 28, 80, 33, 5, 3
2017/6/16, 73, 12, 45, 19, 3, 1
2017/6/17, 46, 14, 37, 16, 2, 1
2017/6/18, 48, 16, 50, 36, 6, 3
2017/6/19, 57, 33, 54, 24, 8, 4
2017/6/20, 83, 31, 35, 23, 4, 5
2017/6/21, 65, 17, 59, 47, 7, 3
2017/6/22, 54, 29, 100, 44, 9, 5
2017/6/23, 78, 23, 46, 20, 8, 4
2017/6/24, 65, 24, 32, 26, 5, 4
2017/6/25, 60, 21, 41, 28, 7, 5
2017/6/26, 61, 31, 36, 34, 7, 3
2017/6/27, 70, 40, 44, 39, 9, 4
2017/6/28, 87, 42, 48, 33, 17, 7
2017/6/29, 92, 24, 33, 29, 5, 2
2017/6/30, 60, 20, 34, 38, 4, 3
2017/1/2, 88, 14, 38, 26, 2, 6
2017/1/3, 58, 19, 35, 29, 6, 6
2017/1/4, 63, 9, 34, 22, 2, 4
2017/1/5, 38, 9, 28, 32, 3, 4
2017/1/6, 38, 20, 18, 53, 3, 6
2017/1/7, 72, 20, 25, 30, 1, 4
2017/1/8, 71, 10, 32, 27, 3, 4
2017/1/9, 34, 13, 25, 46, 6, 6
2017/1/10, 47, 10, 26, 38, 3, 5
2017/1/11, 40, 10, 28, 43, 1, 5
2017/1/12, 45, 11, 30, 40, 2, 4
2017/1/13, 48, 8, 26, 33, 2, 4
2017/1/14, 33, 6, 28, 22, 3, 3
2017/1/15, 27, 8, 28, 45, 4, 5
2017/1/16, 35, 9, 27, 49, 4, 4
2017/1/17, 32, 11, 22, 46, 5, 5
2017/1/18, 50, 14, 31, 45, 1, 5
2017/1/19, 54, 25, 24, 50, , 5
2017/1/20, 80, 14, 34, 31, 3, 4
2017/1/21, 53, 22, 32, 36, 3, 5
2017/1/22, 75, 9, 31, 36, 6, 3
2017/1/23, 38, 8, 30, 46, 2, 4
2017/1/24, 37, 8, 31, 42, 3, 4
2017/1/25, 37, 16, 24, 51, 6, 5
2017/1/26, 61, 17, 36, 42, 2, 4
2017/1/27, 57, 16, 28, 47, 8, 6
2017/1/28, 53, 23, 26, 41, 6, 6
2017/1/29, 78, 23, 31, 41, 2, 5
2017/1/30, 65, 8, 31, 36, 2, 3
2017/1/31, 34, 16, 27, 48, 4, 5
2017/2/1, 53, 7, 31, 35, 2, 3
2017/2/2, 33, 9, 33, 47, 3, 4
2017/2/3, 41, 15, 34, 38, 10, 4
2017/2/4, 49, 26, 27, 40, 5, 5
2017/2/5, 79, 20, 37, 38, 3, 5
2017/2/6, 67, 7, 37, 30, 4, 2
2017/2/7, 35, 7, 33, 37, 3, 3
2017/2/8, 28, 15, 22, 46, 1, 4
2017/2/9, 60, 11, 33, 41, 2, 3
2017/2/10, 47, 8, 33, 28, 1, 4
2017/2/11, 38, 7, 35, 22, 2, 3
2017/2/12, 30, 7, 33, 41, 3, 4
2017/2/13, 34, 8, 34, 38, 4, 4
2017/2/14, 42, 11, 32, 44, 4, 4
2017/2/15, 46, 22, 33, 51, 7, 5
2017/2/16, 70, 19, 38, 39, 2, 3
2017/2/17, 61, 10, 34, 30, 3, 3
2017/2/18, 43, 9, 36, 16, 5, 3
2017/2/19, 43, 19, 40, 38, 2, 3
2017/2/20, 60, 7, 36, 33, 3, 3
2017/2/21, 34, 11, 31, 31, 3, 4
2017/2/22, 43, 23, 34, 37, 3, 3
2017/2/23, 61, 9, 36, 37, 1, 3
2017/2/24, 37, 12, 36, 31, 4, 4
2017/2/25, 55, 15, 39, 29, 6, 4
2017/2/26, 60, 11, 34, 30, 1, 3
2017/2/27, 46, 12, 35, 28, 2, 2
2017/2/28, 47, 18, 35, 44, 4, 4
2017/3/1, 70, 35, 23, 51, 1, 5
2017/3/2, 97, 17, 35, 46, 2, 5
2017/3/3, 60, 15, 34, 39, 6, 5
2017/3/4, 58, 26, 43, 33, 9, 5
2017/3/5, 85, 37, 25, 54, 4, 5
2017/3/6, 102, 12, 34, 35, 3, 4
2017/3/7, 47, 14, 32, 43, 5, 5
2017/3/8, 56, 15, 35, 41, 5, 5
2017/3/9, 61, 14, 38, 47, 3, 4
2017/3/10, 56, 11, 39, 24, 2, 2
2017/3/11, 45, 13, 41, 19, 4, 3
2017/3/12, 51, 20, 25, 46, 3, 4
2017/3/13, 71, 16, 28, 42, 1, 3
2017/3/14, 57, 9, 35, 33, 2, 3
2017/3/15, 39, 16, 35, 46, 4, 5
2017/3/16, 60, 10, 39, 37, 2, 2
2017/3/17, 44, 16, 42, 41, 7, 4
2017/3/18, 62, 24, 27, 43, 3, 5
2017/3/19, 77, 33, 57, 26, 7, 7
2017/3/20, 100, 16, 45, 36, 3, 3
2017/3/21, 50, 14, 44, 35, , 3
2017/3/22, 53, 21, 37, 49, 5, 5
2017/3/23, 72, 13, 38, 37, 3, 3
2017/3/24, 51, 14, 41, 25, 4, 3
2017/3/25, 56, 13, 32, 23, 2, 3
2017/3/26, 52, 6, 34, 37, 2, 2
2017/3/27, 29, 15, 39, 41, 3, 4
2017/3/28, 57, 24, 41, 34, 4, 3
2017/3/29, 81, 40, 52, 56, 6, 6
2017/3/30, 110, 20, 43, 36, 2, 3
2017/3/31, 67, 12, 36, 29, 1, 2
2016/10/1, 56, 30, 69, 28, 8, 5
2016/10/2, 74, 30, 26, 30, 7, 3
2016/10/3, 66, 18, 32, 47, 10, 5
2016/10/4, 60, 24, 31, 31, 4, 3
2016/10/5, 61, 15, 38, 35, 4, 3
2016/10/6, 48, 14, 35, 25, 2, 2
2016/10/7, 49, 22, 25, 31, 4, 5
2016/10/8, 58, 15, 30, 15, 2, 2
2016/10/9, 37, 9, 29, 19, 2, 2
2016/10/10, 32, 11, 27, 32, 2, 2
2016/10/11, 36, 17, 30, 40, 4, 4
2016/10/12, 59, 14, 26, 32, 3, 3
2016/10/13, 45, 15, 29, 38, 2, 4
2016/10/14, 54, 20, 39, 36, 4, 4
2016/10/15, 61, 22, 43, 31, 3, 4
2016/10/16, 68, 26, 13, 52, 1, 7
2016/10/17, 72, 20, 27, 40, 4, 4
2016/10/18, 57, 18, 33, 30, 4, 3
2016/10/19, 56, 26, 40, 40, 6, 5
2016/10/20, 71, 18, 35, 31, 5, 2
2016/10/21, 59, 24, 21, 43, 3, 5
2016/10/22, 68, 21, 36, 16, 2, 3
2016/10/23, 57, 13, 29, 29, 4, 3
2016/10/24, 43, 20, 17, 54, 3, 4
2016/10/25, 61, 39, 31, 53, 5, 5
2016/10/26, 83, 19, 35, 39, 3, 2
2016/10/27, 52, 23, 11, 48, 1, 3
2016/10/28, 67, 14, 30, 29, 2, 2
2016/10/29, 46, 15, 28, 17, 2, 2
2016/10/30, 53, 25, 18, 52, 6, 6
2016/10/31, 79, 22, 18, 45, 3, 5
2016/11/1, 65, 9, 22, 36, 2, 3
2016/11/2, 36, 12, 34, 34, 2, 3
2016/11/3, 46, 14, 32, 43, 7, 4
2016/11/4, 49, 24, 36, 43, 4, 5
2016/11/5, 74, 24, 36, 26, 1, 4
2016/11/6, 75, 15, 29, 30, 1, 3
2016/11/7, 53, 35, 12, 56, 5, 7
2016/11/8, 94, 9, 32, 32, 1, 4
2016/11/9, 38, 9, 30, 36, 3, 3
2016/11/10, 38, 17, 18, 40, 1, 4
2016/11/11, 46, 15, 25, 36, 3, 5
2016/11/12, 50, 31, 30, 38, 6, 7
2016/11/13, 82, 43, 15, 56, 2, 7
2016/11/14, 103, 44, 25, 47, 4, 6
2016/11/15, 92, 11, 29, 36, 8, 3
2016/11/16, 42, 15, 22, 46, 3, 4
2016/11/17, 56, 19, 25, 47, 6, 6
2016/11/18, 65, 33, 11, 44, 1, 5
2016/11/19, 81, 46, 30, 47, 8, 10
2016/11/20, 105, 29, 19, 43, 2, 6
2016/11/21, 77, 40, 18, 55, 13, 7
2016/11/22, 96, 12, 25, 26, 2, 4
2016/11/23, 35, 9, 26, 37, 1, 3
2016/11/24, 33, 22, 14, 52, 5, 7
2016/11/25, 71, 16, 20, 39, 2, 5
2016/11/26, 60, 21, 18, 31, 2, 5
2016/11/27, 64, 10, 29, 36, 1, 4
2016/11/28, 36, 8, 30, 39, 2, 4
2016/11/29, 37, 14, 25, 36, 2, 4
2016/11/30, 51, 29, 19, 47, 3, 6
2016/12/1, 81, 14, 28, 43, 4, 5
2016/12/2, 50, 15, 25, 41, 4, 5
2016/12/3, 56, 27, 29, 35, 5, 6
2016/12/4, 82, 35, 22, 54, 11, 7
2016/12/5, 98, 13, 26, 38, 2, 5
2016/12/6, 47, 13, 24, 38, 3, 4
2016/12/7, 52, 15, 25, 43, 4, 5
2016/12/8, 58, 19, 37, 48, 3, 6
2016/12/9, 65, 9, 28, 31, 2, 3
2016/12/10, 36, 6, 30, 17, 1, 2
2016/12/11, 27, 14, 18, 50, 6, 6
2016/12/12, 54, 36, 8, 60, 5, 8
2016/12/13, 105, 11, 23, 35, 2, 4
2016/12/14, 35, 6, 28, 38, 1, 4
2016/12/15, 30, 9, 26, 43, 1, 4
2016/12/16, 38, 12, 19, 49, 6, 7
2016/12/17, 52, 23, 14, 53, 7, 10
2016/12/18, 82, 23, 18, 58, 7, 8
2016/12/19, 80, 38, 8, 65, 12, 9
2016/12/20, 115, 44, 17, 76, 9, 13
2016/12/21, 131, 41, 31, 56, 5, 10
2016/12/22, 105, 14, 28, 22, , 3
2016/12/23, 35, 6, 28, 29, 2, 3
2016/12/24, 25, 11, 22, 34, 3, 5
2016/12/25, 45, 19, 11, 51, 2, 7
2016/12/26, 70, 15, 32, 33, 2, 4
2016/12/27, 52, 6, 30, 29, 2, 3
2016/12/28, 27, 15, 19, 40, 4, 5
2016/12/29, 56, 5, 31, 20, 2, 3
2016/12/30, 23, 11, 28, 28, 4, 5
2016/12/31, 47, , , , , 
2016/7/1, 115, 48, 42, 22, 9, 3
2016/7/2, 94, 36, 28, 16, 8, 2
2016/7/3, 74, 37, 76, 28, 7, 3
2016/7/4, 74, 20, 25, 23, 3, 2
2016/7/5, 51, 24, 34, 21, 7, 3
2016/7/6, 57, 41, 94, 35, 11, 5
2016/7/7, 88, 34, 40, 34, 10, 4
2016/7/8, 72, 27, 28, 26, 4, 4
2016/7/9, 61, 27, 35, 20, 7, 7
2016/7/10, 65, 35, 63, 34, 8, 6
2016/7/11, 82, 34, 62, 26, 7, 5
2016/7/12, 74, 51, 28, 32, 11, 3
2016/7/13, 95, 52, 102, 38, 8, 4
2016/7/14, 104, 20, 28, 42, 3, 3
2016/7/15, 50, 22, 39, 23, 8, 3
2016/7/16, 59, 37, 32, 20, 8, 2
2016/7/17, 71, 40, 55, 23, 5, 3
2016/7/18, 79, 24, 60, 25, 4, 3
2016/7/19, 62, 20, 39, 23, 4, 2
2016/7/20, 55, 12, 18, 28, 2, 2
2016/7/21, 41, 12, 15, 24, 3, 2
2016/7/22, 41, 11, 29, 17, 1, 1
2016/7/23, 45, 14, 31, 12, 2, 2
2016/7/24, 46, 19, 41, 21, 4, 2
2016/7/25, 55, 20, 22, 22, 8, 2
2016/7/26, 53, 19, 26, 20, 5, 3
2016/7/27, 52, 17, 21, 19, 10, 2
2016/7/28, 47, 16, 23, 16, 7, 3
2016/7/29, 45, 18, 45, 21, 8, 3
2016/7/30, 52, 16, 18, 10, 3, 1
2016/7/31, 35, 15, 19, 18, 3, 2
2016/8/1, 41, 18, 13, 22, 7, 2
2016/8/2, 43, 19, 21, 23, 6, 3
2016/8/3, 49, 21, 32, 20, 6, 3
2016/8/4, 51, 25, 30, 19, 7, 3
2016/8/5, 57, 25, 38, 16, 7, 4
2016/8/6, 54, 16, 26, 9, 3, 1
2016/8/7, 46, 12, 24, 21, 1, 2
2016/8/8, 37, 28, 54, 37, 9, 4
2016/8/9, 71, 28, 57, 26, 3, 2
2016/8/10, 67, 19, 43, 18, 5, 3
2016/8/11, 52, 19, 52, 16, 6, 3
2016/8/12, 54, 21, 72, 16, 8, 3
2016/8/13, 59, 16, 59, 11, 3, 3
2016/8/14, 50, 20, 34, 12, 7, 3
2016/8/15, 53, 20, 20, 15, 4, 2
2016/8/16, 40, 33, 41, 19, 4, 4
2016/8/17, 66, 45, 20, 21, 7, 3
2016/8/18, 69, 19, 15, 16, 3, 1
2016/8/19, 40, 20, 11, 15, 2, 2
2016/8/20, 40, 22, 17, 9, 4, 3
2016/8/21, 45, 32, 21, 18, 2, 2
2016/8/22, 42, 30, 22, 27, 7, 4
2016/8/23, 57, 20, 27, 28, 6, 3
2016/8/24, 50, 19, 17, 15, 6, 2
2016/8/25, 50, 22, 21, 16, 6, 2
2016/8/26, 50, 17, 27, 17, 5, 2
2016/8/27, 43, 13, 24, 14, 1, 1
2016/8/28, 39, 16, 16, 19, 1, 1
2016/8/29, 38, 17, 36, 25, , 2
2016/8/30, 41, 25, 46, 32, 3, 2
2016/8/31, 65, 28, 41, 33, 4, 3
2016/9/1, 65, 35, 61, 30, 4, 3
2016/9/2, 76, 25, 30, 18, 2, 2
2016/9/3, 55, 23, 34, 13, 4, 2
2016/9/4, 53, 25, 22, 17, 7, 3
2016/9/5, 53, 19, 23, 17, 4, 2
2016/9/6, 50, 20, 29, 24, 2, 3
2016/9/7, 51, 25, 15, 13, 2, 2
2016/9/8, 48, 19, 64, 29, 5, 3
2016/9/9, 48, 20, 51, 27, 4, 2
2016/9/10, 56, 17, 40, 24, 4, 3
2016/9/11, 49, 17, 34, 28, 2, 2
2016/9/12, 54, 16, 20, 27, 2, 3
2016/9/13, 46, 18, 18, 30, 6, 4
2016/9/14, 52, 24, 31, 26, 5, 5
2016/9/15, 55, 20, 15, 34, 3, 4
2016/9/16, 53, 29, 49, 33, 7, 5
2016/9/17, 68, 22, 20, 18, 3, 3
2016/9/18, 49, 13, 22, 23, 2, 2
2016/9/19, 40, 7, 26, 32, 1, 3
2016/9/20, 33, 10, 26, 34, 1, 2
2016/9/21, 38, 11, 21, 29, 1, 3
2016/9/22, 40, 32, 9, 45, 4, 5
2016/9/23, 67, 29, 11, 40, 4, 5
2016/9/24, 63, 26, 45, 28, 7, 5
2016/9/25, 64, 41, 64, 48, 8, 5
2016/9/26, 82, 38, 24, 28, 8, 4
2016/9/27, 71, 24, 23, 20, 3, 2
2016/9/28, 58, 29, 26, 34, 5, 4
2016/9/29, 67, 16, 32, 22, 4, 2
2016/9/30, 45, 19, 24, 35, 2, 4
2016/4/1, 74, 19, 36, 33, 2, 3
2016/4/2, 62, 32, 40, 33, 8, 4
2016/4/3, 80, 25, 37, 30, 4, 3
2016/4/4, 54, 15, 30, 32, 5, 3
2016/4/5, 47, 29, 45, 44, 9, 5
2016/4/6, 82, 36, 32, 54, 8, 5
2016/4/7, 75, 16, 39, 37, 4, 4
2016/4/8, 53, 28, 48, 35, 7, 5
2016/4/9, 73, 31, 71, 33, 6, 5
2016/4/10, 80, 25, 40, 32, 3, 2
2016/4/11, 65, 19, 44, 24, 3, 2
2016/4/12, 72, 28, 40, 42, 4, 5
2016/4/13, 68, 19, 28, 38, 2, 4
2016/4/14, 51, 16, 43, 45, 6, 4
2016/4/15, 59, 17, 53, 34, 6, 4
2016/4/16, 61, 33, 49, 20, 2, 3
2016/4/17, 66, 37, 53, 39, 5, 4
2016/4/18, 76, 24, 50, 30, 5, 3
2016/4/19, 70, 18, 51, 25, 4, 3
2016/4/20, 61, 25, 46, 33, 3, 3
2016/4/21, 65, 22, 42, 31, 3, 3
2016/4/22, 62, 32, 44, 30, 6, 4
2016/4/23, 80, 31, 46, 21, 3, 3
2016/4/24, 75, 26, 46, 30, 6, 3
2016/4/25, 71, 25, 49, 38, 5, 5
2016/4/26, 67, 30, 39, 33, 7, 4
2016/4/27, 68, 20, 29, 46, 2, 4
2016/4/28, 51, 10, 44, 24, 1, 3
2016/4/29, 38, 39, 51, 28, 8, 6
2016/4/30, 67, 34, 64, 34, 8, 6
2016/5/1, 91, 36, 52, 25, 7, 5
2016/5/2, 93, 38, 51, 14, 5, 4
2016/5/3, 85, 31, 56, 11, 3, 4
2016/5/4, 65, 24, 65, 22, 5, 3
2016/5/5, 72, 21, 47, 20, 4, 3
2016/5/6, 57, 18, 54, 14, 4, 3
2016/5/7, 56, 34, 59, 9, 4, 3
2016/5/8, 97, 38, 44, 27, 5, 3
2016/5/9, 80, 18, 37, 39, 5, 3
2016/5/10, 48, 21, 34, 25, 2, 4
2016/5/11, 46, 14, 55, 34, 6, 4
2016/5/12, 45, 21, 51, 28, 7, 4
2016/5/13, 61, 24, 50, 27, 4, 3
2016/5/14, 65, 19, 57, 13, 4, 2
2016/5/15, 59, 27, 48, 27, 7, 4
2016/5/16, 72, 25, 35, 33, 3, 4
2016/5/17, 57, 16, 52, 36, 2, 3
2016/5/18, 56, 20, 47, 46, 3, 3
2016/5/19, 63, 12, 35, 27, 2, 2
2016/5/20, 38, 16, 58, 28, 2, 2
2016/5/21, 49, 16, 56, 21, 5, 3
2016/5/22, 54, 39, 65, 55, 9, 6
2016/5/23, 107, 45, 74, 45, 12, 6
2016/5/24, 107, 44, 62, 30, 6, 7
2016/5/25, 92, 35, 37, 27, 4, 3
2016/5/26, 73, 21, 45, 32, 2, 4
2016/5/27, 56, 52, 56, 46, 8, 7
2016/5/28, 115, 44, 64, 33, 8, 6
2016/5/29, 100, 17, 39, 45, 3, 3
2016/5/30, 49, 19, 48, 36, 5, 4
2016/5/31, 54, 21, 55, 38, 3, 3
2016/6/1, 61, 10, 42, 32, 1, 2
2016/6/2, 39, 15, 45, 29, 4, 5
2016/6/3, 50, 19, 45, 30, 3, 2
2016/6/4, 55, 18, 47, 26, 7, 3
2016/6/5, 52, 25, 46, 31, 3, 3
2016/6/6, 66, 24, 29, 36, 6, 4
2016/6/7, 62, 23, 40, 28, 7, 5
2016/6/8, 62, 20, 26, 41, 5, 4
2016/6/9, 53, 21, 56, 28, 2, 3
2016/6/10, 58, 20, 49, 35, 11, 5
2016/6/11, 61, 21, 41, 21, 9, 3
2016/6/12, 58, 11, 30, 29, 3, 3
2016/6/13, 36, 11, 53, 29, 4, 3
2016/6/14, 40, 19, 29, 28, 7, 3
2016/6/15, 52, 20, 29, 24, 6, 5
2016/6/16, 50, 25, 40, 32, 9, 4
2016/6/17, 62, 25, 76, 41, 8, 4
2016/6/18, 73, 39, 57, 21, 9, 5
2016/6/19, 88, 34, 40, 35, 9, 4
2016/6/20, 75, 40, 45, 50, 10, 4
2016/6/21, 83, 46, 41, 36, 11, 5
2016/6/22, 94, 30, 37, 38, 3, 3
2016/6/23, 64, 19, 32, 25, 6, 3
2016/6/24, 52, 32, 42, 25, 2, 3
2016/6/25, 66, 24, 57, 27, 8, 5
2016/6/26, 69, 24, 50, 27, 6, 3
2016/6/27, 66, 22, 43, 49, 3, 3
2016/6/28, 59, 23, 46, 38, 9, 4
2016/6/29, 67, 42, 56, 46, 9, 5
2016/6/30, 93, 58, 95, 39, 17, 6
2016/1/4, 98, 29, 24, 58, 5, 8
2016/1/5, 85, 14, 17, 35, 3, 3
2016/1/6, 52, 16, 25, 41, 1, 5
2016/1/7, 54, 17, 19, 50, 3, 6
2016/1/8, 61, 17, 24, 37, 4, 5
2016/1/9, 61, 18, 27, 37, 2, 6
2016/1/10, 65, 12, 23, 34, 3, 5
2016/1/11, 49, 12, 23, 37, 2, 4
2016/1/12, 54, 30, 13, 53, 5, 8
2016/1/13, 91, 27, 17, 52, 6, 8
2016/1/14, 90, 17, 22, 42, 2, 4
2016/1/15, 64, 20, 26, 42, 3, 5
2016/1/16, 71, 13, 28, 23, 2, 3
2016/1/17, 53, 8, 27, 37, 2, 5
2016/1/18, 32, 8, 30, 34, 1, 3
2016/1/19, 31, 8, 27, 36, 2, 3
2016/1/20, 32, 8, 25, 48, 1, 4
2016/1/21, 31, 9, 28, 39, 1, 2
2016/1/22, 32, 13, 27, 35, 3, 4
2016/1/23, 48, 15, 32, 20, 1, 3
2016/1/24, 54, 11, 26, 46, 3, 5
2016/1/25, 45, 19, 20, 59, 3, 7
2016/1/26, 69, 21, 29, 55, 5, 7
2016/1/27, 70, 26, 23, 62, 7, 8
2016/1/28, 85, 20, 21, 49, 2, 5
2016/1/29, 65, 9, 23, 32, 2, 3
2016/1/30, 39, 22, 24, 33, 6, 5
2016/1/31, 77, 22, 19, 41, 3, 5
2016/2/1, 74, 10, 30, 38, 2, 3
2016/2/2, 44, 10, 29, 25, 3, 2
2016/2/3, 44, 18, 24, 35, 4, 4
2016/2/4, 69, 21, 26, 40, 4, 8
2016/2/5, 81, 19, 28, 35, 3, 4
2016/2/6, 68, 8, 32, 16, 2, 3
2016/2/7, 38, 14, 18, 43, 3, 4
2016/2/8, 57, 22, 36, 45, 2, 6
2016/2/9, 74, 9, 33, 34, 2, 3
2016/2/10, 44, 13, 34, 26, 4, 3
2016/2/11, 51, 29, 18, 57, 6, 7
2016/2/12, 91, 34, 31, 43, 4, 5
2016/2/13, 87, 31, 34, 18, 2, 5
2016/2/14, 53, 8, 26, 33, 1, 3
2016/2/15, 26, 9, 31, 31, 5, 4
2016/2/16, 38, 10, 30, 41, , 4
2016/2/17, 45, 14, 25, 39, 5, 5
2016/2/18, 55, 23, 30, 50, 5, 6
2016/2/19, 77, 25, 18, 51, 2, 6
2016/2/20, 80, 13, 41, 22, , 4
2016/2/21, 46, 10, 35, 30, 3, 2
2016/2/22, 44, 24, 25, 43, 4, 4
2016/2/23, 77, 17, 32, 36, 2, 4
2016/2/24, 59, 11, 25, 33, 3, 4
2016/2/25, 52, 15, 32, 46, 3, 6
2016/2/26, 62, 25, 44, 35, 5, 6
2016/2/27, 78, 27, 42, 33, 3, 4
2016/2/28, 82, 19, 33, 40, 5, 5
2016/2/29, 58, 8, 36, 33, 2, 3
2016/3/1, 37, 13, 32, 38, 7, 5
2016/3/2, 51, 22, 30, 54, 7, 7
2016/3/3, 77, 34, 40, 46, 5, 5
2016/3/4, 97, 27, 33, 35, 4, 4
2016/3/5, 74, 38, 37, 29, 6, 5
2016/3/6, 87, 42, 27, 44, 2, 7
2016/3/7, 82, 51, 33, 50, 8, 7
2016/3/8, 105, 21, 27, 29, 2, 3
2016/3/9, 57, 14, 26, 30, 3, 3
2016/3/10, 53, 17, 29, 36, 2, 3
2016/3/11, 58, 16, 31, 33, 2, 3
2016/3/12, 58, 13, 33, 24, 2, 2
2016/3/13, 53, 16, 31, 40, , 3
2016/3/14, 53, 11, 43, 43, 2, 3
2016/3/15, 44, 19, 26, 42, 6, 5
2016/3/16, 65, 36, 35, 60, 9, 7
2016/3/17, 96, 27, 44, 48, 6, 5
2016/3/18, 71, 28, 35, 44, 3, 5
2016/3/19, 61, 26, 47, 18, 5, 4
2016/3/20, 76, 15, 35, 19, 4, 3
2016/3/21, 51, 14, 42, 37, 5, 4
2016/3/22, 50, 20, 44, 44, 3, 4
2016/3/23, 69, 14, 33, 32, 2, 2
2016/3/24, 59, 7, 35, 40, 2, 3
2016/3/25, 39, 10, 32, 29, 4, 3
2016/3/26, 49, 14, 39, 23, 4, 3
2016/3/27, 61, 14, 28, 42, 7, 4
2016/3/28, 59, 17, 47, 34, 6, 4
2016/3/29, 66, 26, 60, 43, 4, 4
2016/3/30, 84, 27, 49, 35, 8, 4
2016/3/31, 80, 26, 41, 39, 4, 4
2015/10/1, 68, 23, 35, 37, 4, 3
2015/10/2, 61, 24, 40, 38, 9, 6
2015/10/3, 72, 25, 51, 27, 5, 4
2015/10/4, 72, 11, 29, 28, 2, 2
2015/10/5, 44, 13, 33, 34, 2, 2
2015/10/6, 49, 11, 33, 28, 2, 2
2015/10/7, 41, 12, 39, 43, 3, 3
2015/10/8, 49, 23, 51, 41, 4, 4
2015/10/9, 74, 36, 33, 47, 7, 5
2015/10/10, 100, 20, 40, 24, 2, 4
2015/10/11, 63, 31, 42, 28, 4, 5
2015/10/12, 84, 24, 33, 41, 7, 6
2015/10/13, 74, 13, 32, 35, 5, 3
2015/10/14, 50, 19, 38, 38, 4, 3
2015/10/15, 65, 23, 19, 44, 2, 4
2015/10/16, 69, 23, 25, 36, 1, 4
2015/10/17, 68, 19, 37, 22, 3, 3
2015/10/18, 61, 28, 42, 37, 2, 4
2015/10/19, 80, 40, 32, 54, 4, 6
2015/10/20, 103, 28, 31, 39, 2, 4
2015/10/21, 78, 28, 35, 39, 3, 5
2015/10/22, 77, 19, 30, 35, 4, 3
2015/10/23, 62, 33, 47, 39, 4, 5
2015/10/24, 94, 17, 35, 15, , 3
2015/10/25, 59, 15, 34, 35, 6, 3
2015/10/26, 54, 28, 36, 39, 4, 6
2015/10/27, 78, 23, 46, 41, 4, 4
2015/10/28, 71, 19, 25, 32, 3, 3
2015/10/29, 60, 24, 30, 40, 5, 5
2015/10/30, 75, 13, 25, 32, 2, 3
2015/10/31, 50, 16, 33, 27, 4, 4
2015/11/1, 59, 23, 21, 47, 3, 5
2015/11/2, 73, 16, 36, 32, 2, 4
2015/11/3, 51, 14, 29, 45, 5, 4
2015/11/4, 53, 24, 22, 48, 2, 6
2015/11/5, 76, 27, 36, 53, 5, 4
2015/11/6, 79, 30, 32, 38, 2, 5
2015/11/7, 83, 30, 18, 32, 2, 5
2015/11/8, 76, 25, 27, 33, 2, 4
2015/11/9, 64, 17, 13, 36, 2, 4
2015/11/10, 59, 9, 26, 30, 3, 3
2015/11/11, 39, 10, 26, 33, 2, 2
2015/11/12, 41, 13, 21, 39, 2, 3
2015/11/13, 49, 16, 19, 35, 1, 4
2015/11/14, 57, 18, 23, 32, 6, 8
2015/11/15, 57, 17, 22, 43, 5, 6
2015/11/16, 59, 24, 31, 43, 2, 5
2015/11/17, 66, 35, 20, 39, 2, 5
2015/11/18, 76, 9, 26, 25, 2, 2
2015/11/19, 38, 16, 20, 50, 2, 5
2015/11/20, 58, 20, 26, 35, 4, 5
2015/11/21, 59, 19, 25, 23, 2, 3
2015/11/22, 63, 25, 18, 27, , 4
2015/11/23, 70, 24, 23, 39, 5, 6
2015/11/24, 65, 10, 22, 33, 1, 3
2015/11/25, 34, 11, 22, 39, , 4
2015/11/26, 35, 11, 29, 48, 1, 6
2015/11/27, 47, 21, 19, 49, 10, 10
2015/11/28, 71, 12, 28, 27, 3, 4
2015/11/29, 47, 20, 17, 47, 4, 6
